"","L","FD","Atractores","Generador"
"10948",-0.58523154205207,1.00575121288293,3,"continuo"
"10949",-0.784750044980403,1.44973384556987,3,"continuo"
"10950",-0.289521600133698,1.74818608717613,3,"continuo"
"10951",-0.272630438785661,1.19930202784925,3,"continuo"
"10952",-0.894615154913183,1.1535826380143,3,"continuo"
"10953",-0.874180305905898,1.36708804743534,3,"continuo"
"10954",-0.388891387972697,1.82607277644578,3,"continuo"
"10955",-0.248487323314647,1.67209600253707,3,"continuo"
"10956",-0.601582372194708,1.52178996102374,3,"continuo"
"10957",-0.374471286314387,1.09046104645505,3,"continuo"
"10958",-0.959496371529209,1.06069666337863,3,"continuo"
"10959",-0.533962505168821,1.14316228823364,3,"continuo"
"10960",-0.219993962140026,1.08195509953854,3,"continuo"
"10961",-0.374123481188176,1.77085004666359,3,"continuo"
"10962",-0.479790431501733,1.52287705545868,3,"continuo"
"10963",-0.220537518601693,1.02240297511825,3,"continuo"
"10964",-0.324305079441542,1.33445227041003,3,"continuo"
"10965",-0.237766882903386,1.07918004856303,3,"continuo"
"10966",-0.504225430003751,1.09441999820915,3,"continuo"
"10967",-0.371869019038317,1.03415312871268,3,"continuo"
"10968",-0.223980903150044,1.22925770872395,3,"continuo"
"10969",-0.368336148582521,1.35629757932521,3,"continuo"
"10970",-0.241131593899436,1.92168434313562,3,"continuo"
"10971",-0.217295075143074,1.17608995403748,3,"continuo"
"10972",-0.295776238404867,1.41682378069007,3,"continuo"
"10973",-0.201888412722696,1.14092557599349,3,"continuo"
"10974",-0.56242086431848,1.33243698141092,3,"continuo"
"10975",-0.225358080971379,1.82281962265784,3,"continuo"
"10976",-0.27477685464374,1.21443490356521,3,"continuo"
"10977",-0.246992654109976,1.02549524917022,3,"continuo"
"10978",-0.248887348722991,1.08939920240529,3,"continuo"
"10979",-0.403578266432928,1.09166574625665,3,"continuo"
"10980",-0.617972475641054,1.86628526820838,3,"continuo"
"10981",-0.325436426714805,1.3486107591884,3,"continuo"
"10982",-0.56942384592174,1.17608995403748,3,"continuo"
"10983",-0.283865918035138,1.15588659036734,3,"continuo"
"10984",-0.639660918157063,1.1371719311915,3,"continuo"
"10985",-0.288415426915297,2.07003556964562,3,"continuo"
"10986",-0.383598736806389,1.16180695079397,3,"continuo"
"10987",-0.584069097250695,1.30820712867246,3,"continuo"
"10988",-0.358164513805156,1.23506774855362,3,"continuo"
"10989",-0.292100987628775,1.92427715083686,3,"continuo"
"10990",-0.458556561267357,1.05581385616652,3,"continuo"
"10991",-0.280428832658817,1.61278206713728,3,"continuo"
"10992",-0.387474854328722,1.31036856790109,3,"continuo"
"10993",-0.245724643575476,1.13566134184245,3,"continuo"
"10994",-0.398473855823959,1.46735978921217,3,"continuo"
"10995",-0.545289346207968,1.15228706577713,3,"continuo"
"10996",-0.318751731850928,1.944480514507,3,"continuo"
"10997",-0.412093578455847,1.5263375837283,3,"continuo"
"10998",-0.225531208181639,1.64933302857185,3,"continuo"
"10999",-0.493922145471292,1.1111492191643,3,"continuo"
"11000",-0.303547749387022,1.38020971019713,3,"continuo"
"11001",-0.451679290016724,1.05401112934275,3,"continuo"
"11002",-0.423598134372077,1.48784346916391,3,"continuo"
"11003",-1.0275717692883,1.29280823088564,3,"continuo"
"11004",-0.469426364157263,1.944480514507,3,"continuo"
"11005",-0.276436600205138,1.57518609706261,3,"continuo"
"11006",-0.315542096556362,1.34544764251076,3,"continuo"
"11007",-0.392912360593928,1.22050904453739,3,"continuo"
"11008",-0.206752908241774,1.72427395630421,3,"continuo"
"11009",-0.267673356548901,1.68123937183123,3,"continuo"
"11010",-0.551612803177247,1.0237655859624,3,"continuo"
"11011",-0.21611501974801,1.51020810132544,3,"continuo"
"11012",-1.08641479682527,1.1139421162494,3,"continuo"
"11013",-0.368359915388404,1.07057988634406,3,"continuo"
"11014",-0.919917570747435,1.22831342889894,3,"continuo"
"11015",-0.413751339084539,1.08665517286333,3,"continuo"
"11016",-0.303477203634256,1.04513546658421,3,"continuo"
"11017",-0.766805047686062,1.29830569669673,3,"continuo"
"11018",-0.472896697021748,1.07918004856303,3,"continuo"
"11019",-0.582958165760611,1.18563526135201,3,"continuo"
"11020",-0.284663770532816,1.70756828133838,3,"continuo"
"11021",-0.632847324648846,1.05569897876868,3,"continuo"
"11022",-0.28562087779741,1.45484324567884,3,"continuo"
"11023",-0.697947043374572,1.30102855201086,3,"continuo"
"11024",-0.222623258571627,1.04701821945173,3,"continuo"
"11025",-0.562703355127816,1.20827460169601,3,"continuo"
"11026",-0.416393058995229,1.32769795075536,3,"continuo"
"11027",-0.726968359182358,1.39466897654836,3,"continuo"
"11028",-0.64328905471766,1.03415312871268,3,"continuo"
"11029",-0.622499965636183,1.0413915296047,3,"continuo"
"11030",-0.452329707874802,1.40653861970428,3,"continuo"
"11031",-0.302014195593378,1.49368869871932,3,"continuo"
"11032",-0.249018594123791,1.19957102383184,3,"continuo"
"11033",-0.245028344625397,1.73078035515015,3,"continuo"
"11034",-0.743654758865781,1.18020651566448,3,"continuo"
"11035",-0.436985349436457,1.43536491389662,3,"continuo"
"11036",-0.227488518053527,1.24640766172755,3,"continuo"
"11037",-0.432511063016182,1.85125629451978,3,"continuo"
"11038",-0.326979105839655,1.07342772605686,3,"continuo"
"11039",-0.293421911853122,1.34044262745217,3,"continuo"
"11040",-0.650009596399684,1.18391528286626,3,"continuo"
"11041",-0.231004983326184,1.45484324567884,3,"continuo"
"11042",-0.23195943434632,1.11632181535418,3,"continuo"
"11043",-0.340387697109688,1.65321067933231,3,"continuo"
"11044",-0.216407284296589,1.09107925865908,3,"continuo"
"11045",-0.641241199842751,1.32221782756866,3,"continuo"
"11046",-0.231643896981721,1.1716615718956,3,"continuo"
"11047",-0.280780882694155,1.02118816593456,3,"continuo"
"11048",-0.329846919183516,1.60205821364496,3,"continuo"
"11049",-0.417028418194283,1.30871537214766,3,"continuo"
"11050",-0.822976805401394,1.02659662935705,3,"continuo"
"11051",-0.587717757761422,1.6434508528729,3,"continuo"
"11052",-0.354565763071962,2.20139468159903,3,"continuo"
"11053",-0.319214690908416,1.26884390435233,3,"continuo"
"11054",-0.201725100423521,1.0369824155921,3,"continuo"
"11055",-0.568178936899275,1.23044755604355,3,"continuo"
"11056",-0.275525529294122,1.26481641953828,3,"continuo"
"11057",-0.439210805740477,1.7283518641997,3,"continuo"
"11058",-0.546174276074245,1.17344986080079,3,"continuo"
"11059",-0.544743355271651,1.22215749308803,3,"continuo"
"11060",-0.211614096076668,1.2353328044056,3,"continuo"
"11061",-0.36281126051129,1.19826290838502,3,"continuo"
"11062",-0.309485858988805,1.57978184365221,3,"continuo"
"11063",-0.714653501840534,1.64672855899711,3,"continuo"
"11064",-0.343228302940624,1.39042886403939,3,"continuo"
"11065",-0.400513313410294,1.31175240550318,3,"continuo"
"11066",-0.315690814403851,2.03742423716482,3,"continuo"
"11067",-0.318836062383631,1.69896811911941,3,"continuo"
"11068",-0.432799788780519,1.00717746703836,3,"continuo"
"11069",-0.512125084074909,1.32633438919565,3,"continuo"
"11070",-0.248510066936713,1.59475898300286,3,"continuo"
"11071",-0.304797388457861,1.2164690712185,3,"continuo"
"11072",-0.313427874221548,1.13658145659341,3,"continuo"
"11073",-0.50617741327487,1.38020971019713,3,"continuo"
"11074",-0.443068153340189,1.02996208050631,3,"continuo"
"11075",-0.413483975683721,1.56584608117238,3,"continuo"
"11076",-0.540841918756618,1.16748979181852,3,"continuo"
"11077",-0.410758311814064,1.31701663965421,3,"continuo"
"11078",-0.200640814427682,2.12710243807988,3,"continuo"
"11079",-0.416800069508766,1.2041186465364,3,"continuo"
"11080",-0.352977756163664,1.13987782156491,3,"continuo"
"11081",-0.320579569093764,1.97772141076077,3,"continuo"
"11082",-0.349125655899973,1.56426969468662,3,"continuo"
"11083",-0.406947347582225,1.11997407432611,3,"continuo"
"11084",-0.261079338683257,1.78887313079801,3,"continuo"
"11085",-0.226014924509464,1.13481311110406,3,"continuo"
"11086",-0.237700609511098,1.77378447674652,3,"continuo"
"11087",-0.23119910059598,1.21114242226961,3,"continuo"
"11088",-0.445825182113255,1.26586417396686,3,"continuo"
"11089",-0.200001335801832,1.91381172877138,3,"continuo"
"11090",-0.77527724896697,1.45375342327507,3,"continuo"
"11091",-0.411219790741392,1.68722972887337,3,"continuo"
"11092",-0.370314546925372,1.4149717778835,3,"continuo"
"11093",-0.320518154110754,1.18950550720706,3,"continuo"
"11094",-0.353537421813433,2.08635751560139,3,"continuo"
"11095",-0.225343223457488,1.3034346191069,3,"continuo"
"11096",-0.24410526708496,1.27875218201811,3,"continuo"
"11097",-0.328412289910355,1.81954191653362,3,"continuo"
"11098",-0.361528235536835,1.08782914807429,3,"continuo"
"11099",-0.673928783018925,1.42460785622981,3,"continuo"
"11100",-0.274772438725858,1.03415312871268,3,"continuo"
"11101",-0.487371655545552,1.81954191653362,3,"continuo"
"11102",-0.339171474995051,1.15533475547734,3,"continuo"
"11103",-0.253544414210432,1.11154930578863,3,"continuo"
"11104",-0.566592093661208,1.19910429192233,3,"continuo"
"11105",-0.294451198008295,1.0424669589615,3,"continuo"
"11106",-0.629580272516098,1.1389084149124,3,"continuo"
"11107",-0.210001161443399,1.99122386618176,3,"continuo"
"11108",-0.513915366548605,1.39357365692615,3,"continuo"
"11109",-0.437565889394321,1.46982038502949,3,"continuo"
"11110",-0.350138135582085,1.03950738782083,3,"continuo"
"11111",-0.386439015101002,1.46915069484282,3,"continuo"
"11112",-0.245916234723028,1.54199332469388,3,"continuo"
"11113",-0.334526750643575,1.06214672816484,3,"continuo"
"11114",-0.346875464066584,1.75076350720397,3,"continuo"
"11115",-0.613032580039531,1.36172632501273,3,"continuo"
"11116",-0.863431055135169,1.08090002704877,3,"continuo"
"11117",-0.319212288269098,1.38582808092103,3,"continuo"
"11118",-0.716398641202326,1.07342772605686,3,"continuo"
"11119",-0.296112117351739,1.5976934130858,3,"continuo"
"11120",-0.232205269554117,1.56819998395391,3,"continuo"
"11121",-0.53653742154103,1.56525560657428,3,"continuo"
"11122",-0.21715394997514,2.05307616533986,3,"continuo"
"11123",-0.558484349898794,1.10184400805049,3,"continuo"
"11124",-0.933725630199238,1.18708532613821,3,"continuo"
"11125",-0.589996464901114,1.00173260126199,3,"continuo"
"11126",-0.53305696747718,1.59580927130194,3,"continuo"
"11127",-0.451412587885844,1.08118602903474,3,"continuo"
"11128",-0.371121845205084,1.33099174214041,3,"continuo"
"11129",-0.30598225568439,1.26354362901036,3,"continuo"
"11130",-0.888791654636933,1.20275935278198,3,"continuo"
"11131",-0.247934889816537,1.19497527724224,3,"continuo"
"11132",-0.317056624705121,1.38020971019713,3,"continuo"
"11133",-0.393069647502055,1.54406633101648,3,"continuo"
"11134",-0.323365958163743,1.21559845148156,3,"continuo"
"11135",-0.612010972600516,1.68722972887337,3,"continuo"
"11136",-0.988083979882598,1.19804450556423,3,"continuo"
"11137",-0.353631549491893,1.67669174912666,3,"continuo"
"11138",-0.481882286360483,1.23888071422277,3,"continuo"
"11139",-0.588928905890086,1.60923679030656,3,"continuo"
"11140",-0.289651097606183,1.16136671355404,3,"continuo"
"11141",-0.441814308334284,1.30718885388005,3,"continuo"
"11142",-0.399825928755889,1.24887491413634,3,"continuo"
"11143",-0.687849338008766,2.20682342728656,3,"continuo"
"11144",-0.286531496778432,2.23804361974082,3,"continuo"
"11145",-0.273428529618615,1.25258197669691,3,"continuo"
"11146",-0.275196394709476,1.01423931368984,3,"continuo"
"11147",-0.221195073172318,2.14612565428469,3,"continuo"
"11148",-0.484999870814794,1.12710354770313,3,"continuo"
"11149",-0.478831144246522,1.14697196819675,3,"continuo"
"11150",-0.599046484549886,1.22874109412307,3,"continuo"
"11151",-0.691695943004838,1.18184227654366,3,"continuo"
"11152",-0.541006497158582,1.33243698141092,3,"continuo"
"11153",-0.317339302441478,1.04662405073224,3,"continuo"
"11154",-0.226024480991337,1.15228706577713,3,"continuo"
"11155",-0.457481783132111,1.17053979543331,3,"continuo"
"11156",-0.391312352854152,1.27875218201811,3,"continuo"
"11157",-0.21395388850995,1.38471020642995,3,"continuo"
"11158",-0.40524056995257,1.05189310517696,3,"continuo"
"11159",-0.459663553977933,1.77231974011356,3,"continuo"
"11160",-0.279857428915067,1.22184739382458,3,"continuo"
"11161",-0.555258220735946,1.65127618170168,3,"continuo"
"11162",-0.355171808650257,1.38381383046674,3,"continuo"
"11163",-0.258111467838937,1.18649270289411,3,"continuo"
"11164",-1.29631665330246,1.07003667926887,3,"continuo"
"11165",-0.629569504121492,1.25527111222376,3,"continuo"
"11166",-0.347227410650107,1.17102524357663,3,"continuo"
"11167",-0.524376194039991,1.27875218201811,3,"continuo"
"11168",-0.391768119026112,1.4819184932284,3,"continuo"
"11169",-0.391475604110532,1.93951710048297,3,"continuo"
"11170",-0.208330466240222,1.48287193817776,3,"continuo"
"11171",-0.37510240562578,1.2393717193627,3,"continuo"
"11172",-0.376721484419393,1.22724241972484,3,"continuo"
"11173",-0.505700759432747,1.62065468150152,3,"continuo"
"11174",-0.22902933424379,1.29791532004123,3,"continuo"
"11175",-0.426669167885428,1.10036932412083,3,"continuo"
"11176",-0.38130412453379,1.06383237375203,3,"continuo"
"11177",-0.806125051923859,1.32221782756866,3,"continuo"
"11178",-0.556205879469138,1.33335418132945,3,"continuo"
"11179",-0.321330263701658,2.03742423716482,3,"continuo"
"11180",-0.257137239087819,1.52827208135894,3,"continuo"
"11181",-0.348013186942534,1.17608995403748,3,"continuo"
"11182",-0.31987130085468,1.23506774855362,3,"continuo"
"11183",-0.543670539750675,1.38246578799796,3,"continuo"
"11184",-0.309831535491937,1.26586417396686,3,"continuo"
"11185",-0.213137234966137,1.14698760462586,3,"continuo"
"11186",-0.471032819106067,1.81734295487371,3,"continuo"
"11187",-0.221158457200452,1.44996739975673,3,"continuo"
"11188",-0.200522317509656,1.27875218201811,3,"continuo"
"11189",-0.684208355085726,1.28082518834072,3,"continuo"
"11190",-0.639148012588915,1.77814927730568,3,"continuo"
"11191",-0.584746043920829,1.06789905067101,3,"continuo"
"11192",-0.345389770943001,1.052756880998,3,"continuo"
"11193",-0.397317554754958,1.14493200662072,3,"continuo"
"11194",-0.278119659191544,1.14998718043755,3,"continuo"
"11195",-0.421271577691213,2.06069555375539,3,"continuo"
"11196",-0.403873419968391,1.0581141344604,3,"continuo"
"11197",-0.443691622679803,1.10018297183305,3,"continuo"
"11198",-0.477034456437436,1.15350870933934,3,"continuo"
"11199",-0.610095227736856,1.83250687931175,3,"continuo"
"11200",-0.588505083071061,1.08665517286333,3,"continuo"
"11201",-0.324201373981529,1.04662405073224,3,"continuo"
"11202",-0.402394276433055,1.27364278190915,3,"continuo"
"11203",-0.225591438318734,1.60745323954521,3,"continuo"
"11204",-0.471446132064557,1.53655673757057,3,"continuo"
"11205",-0.756979284211798,1.1808888315943,3,"continuo"
"11206",-0.219602601806991,1.06180597177231,3,"continuo"
"11207",-0.924468887488153,1.33579061969723,3,"continuo"
"11208",-0.319406648385247,2.19312216481243,3,"continuo"
"11209",-0.313353138304852,1.21154265637775,3,"continuo"
"11210",-0.215436234940712,1.08085234173442,3,"continuo"
"11211",-0.380647383073694,1.35856780927267,3,"continuo"
"11212",-0.25700531343666,1.18638989924822,3,"continuo"
"11213",-0.252624037241303,1.19033037735057,3,"continuo"
"11214",-0.366090679318978,1.34941480452452,3,"continuo"
"11215",-0.524302997371686,1.50242545285638,3,"continuo"
"11216",-0.252666678018779,1.38171506352407,3,"continuo"
"11217",-0.267891948626967,1.64579459304576,3,"continuo"
"11218",-0.765429330718506,1.19836632403023,3,"continuo"
"11219",-0.416934709676123,1.23044755604355,3,"continuo"
"11220",-0.653600066557538,1.5346588729334,3,"continuo"
"11221",-0.350254779732804,1.19188420369503,3,"continuo"
"11222",-0.396113012224308,1.44326138598054,3,"continuo"
"11223",-0.492303556963256,1.39042886403939,3,"continuo"
"11224",-0.450127232862367,1.3511073607855,3,"continuo"
"11225",-0.44378349500237,1.15432123343042,3,"continuo"
"11226",-0.255666231182102,1.08108068179347,3,"continuo"
"11227",-0.300906685561864,1.93951710048297,3,"continuo"
"11228",-0.339621676581508,1.88648863187852,3,"continuo"
"11229",-0.217075021849424,1.85733043549196,3,"continuo"
"11230",-0.668989900501401,2.23552596631322,3,"continuo"
"11231",-0.23319183882095,1.56819998395391,3,"continuo"
"11232",-0.257128622798145,1.65535006296895,3,"continuo"
"11233",-0.201955268072699,1.10999396178538,3,"continuo"
"11234",-0.475971618425464,1.04326753252179,3,"continuo"
"11235",-0.356272502763389,1.3424211912388,3,"continuo"
"11236",-0.264338530707582,1.78532785396728,3,"continuo"
"11237",-0.493613784131413,1.48666492298611,3,"continuo"
"11238",-0.51430317641404,1.28630531152742,3,"continuo"
"11239",-0.241314696547527,1.1139421162494,3,"continuo"
"11240",-0.392399230176595,1.07745323117864,3,"continuo"
"11241",-0.619948584562431,1.45737557938429,3,"continuo"
"11242",-0.360253534759402,1.91907596292242,3,"continuo"
"11243",-0.248909352263107,1.14612676390793,3,"continuo"
"11244",-0.227377668086507,1.41161813959719,3,"continuo"
"11245",-0.289650981939041,1.35750984529028,3,"continuo"
"11246",-0.238822367587224,1.25154324384105,3,"continuo"
"11247",-0.705630022255432,1.19497527724224,3,"continuo"
"11248",-0.606773450760603,1.07397886064859,3,"continuo"
"11249",-0.220256067490732,1.25325582322465,3,"continuo"
"11250",-0.264554506894626,1.36172632501273,3,"continuo"
"11251",-0.422135896737395,1.30736872300667,3,"continuo"
"11252",-0.259439754682473,1.200484365914,3,"continuo"
"11253",-0.30078487731418,1.39951484397107,3,"continuo"
"11254",-0.329268610286936,1.04713118142773,3,"continuo"
"11255",-0.280217202991565,1.71371767965377,3,"continuo"
"11256",-1.07259976988533,1.20838343367252,3,"continuo"
"11257",-0.288056290552408,1.50534495476657,3,"continuo"
"11258",-0.221250255469692,1.34022222957888,3,"continuo"
"11259",-0.53793111924024,1.10927725936947,3,"continuo"
"11260",-0.475099238366757,1.51410314088693,3,"continuo"
"11261",-0.469173650253231,1.63848743884887,3,"continuo"
"11262",-0.390762981580808,1.39610599063161,3,"continuo"
"11263",-0.585418173234521,1.15678482026355,3,"continuo"
"11264",-0.451183631974478,1.1547269261269,3,"continuo"
"11265",-0.665344490584934,1.43403476278024,3,"continuo"
"11266",-0.593415772542378,1.46665419360611,3,"continuo"
"11267",-0.381015903852294,1.40178179230241,3,"continuo"
"11268",-0.618507321373058,1.1985147752366,3,"continuo"
"11269",-0.306476912695959,1.29739427138845,3,"continuo"
"11270",-0.221318649911698,1.88648863187852,3,"continuo"
"11271",-0.309918500408412,1.39793845748531,3,"continuo"
"11272",-0.955467697998243,1.35856780927267,3,"continuo"
"11273",-0.54206214018889,1.70543415419377,3,"continuo"
"11274",-0.321263583435943,1.05401112934275,3,"continuo"
"11275",-0.774168950611806,1.60745323954521,3,"continuo"
"11276",-0.347306805686242,1.08068540188997,3,"continuo"
"11277",-0.689342290142811,1.2922546374391,3,"continuo"
"11278",-0.32384760026661,1.12710354770313,3,"continuo"
"11279",-0.680110071422078,1.22788534212205,3,"continuo"
"11280",-0.247209679874526,1.43933109671325,3,"continuo"
"11281",-0.261904948266141,1.22616876281213,3,"continuo"
"11282",-0.538723349492483,1.06180597177231,3,"continuo"
"11283",-0.368022715991684,1.55630077385786,3,"continuo"
"11284",-0.362144081539538,2.29446368016854,3,"continuo"
"11285",-0.263560792520868,1.13402865570902,3,"continuo"
"11286",-1.244664040478,1.10720874106195,3,"continuo"
"11287",-0.309420541947975,1.16350084069865,3,"continuo"
"11288",-0.286523101071974,1.14955993593679,3,"continuo"
"11289",-0.283595864725709,1.52113639581386,3,"continuo"
"11290",-0.296817350365898,1.5622911309,3,"continuo"
"11291",-0.223521015449159,1.35338571749982,3,"continuo"
"11292",-0.419836027278846,1.33387742717587,3,"continuo"
"11293",-0.533708015781358,1.72699681161833,3,"continuo"
"11294",-0.426025653513015,1.00652975028891,3,"continuo"
"11295",-0.2068223772757,1.1294851110547,3,"continuo"
"11296",-0.73302525613683,1.16251716190891,3,"continuo"
"11297",-0.384735129307177,2.12057157816773,3,"continuo"
"11298",-0.358519045693979,1.43735253292662,3,"continuo"
"11299",-0.268660458892286,1.48044755532775,3,"continuo"
"11300",-0.219447490647684,1.40369077999148,3,"continuo"
"11301",-0.385774340228852,1.04629885865415,3,"continuo"
"11302",-0.262451000629833,1.44195523762759,3,"continuo"
"11303",-0.332384220014832,1.49546105151659,3,"continuo"
"11304",-0.941900646356794,1.27382629934268,3,"continuo"
"11305",-0.21928273589145,1.25094112620628,3,"continuo"
"11306",-0.396971018907343,1.55327432258589,3,"continuo"
"11307",-0.727143228627643,1.2041186465364,3,"continuo"
"11308",-0.440030137400918,1.14794770577899,3,"continuo"
"11309",-0.342700763265059,1.16065300098586,3,"continuo"
"11310",-0.353603837130887,1.04401567051903,3,"continuo"
"11311",-0.274182050063908,1.18020651566448,3,"continuo"
"11312",-0.576796606612035,1.39288602241187,3,"continuo"
"11313",-0.335353558486515,1.23500882527831,3,"continuo"
"11314",-0.35620886010808,1.11089442654919,3,"continuo"
"11315",-0.293541639145319,1.34635148050608,3,"continuo"
"11316",-0.386108017309486,1.10438280148434,3,"continuo"
"11317",-0.458810035092731,1.09541722941654,3,"continuo"
"11318",-0.315690728216154,1.3424211912388,3,"continuo"
"11319",-0.340771435177062,1.0227760799522,3,"continuo"
"11320",-0.449492991257396,1.15938427907166,3,"continuo"
"11321",-0.668636464863977,1.31307445827449,3,"continuo"
"11322",-0.649925465535228,1.44064514915298,3,"continuo"
"11323",-0.204029690450824,1.38511703924658,3,"continuo"
"11324",-0.300429493236048,2.0293815258338,3,"continuo"
"11325",-0.455917319560823,1.19126334011538,3,"continuo"
"11326",-0.292985922474765,1.07615359729107,3,"continuo"
"11327",-0.200510429846646,1.33243698141092,3,"continuo"
"11328",-0.220191559474005,1.56426969468662,3,"continuo"
"11329",-0.39987662739548,1.90036501996493,3,"continuo"
"11330",-0.212275165487491,1.75840524101839,3,"continuo"
"11331",-0.369409870199468,1.34635148050608,3,"continuo"
"11332",-0.405315984237038,1.28630531152742,3,"continuo"
"11333",-0.22170251731085,1.27334034874929,3,"continuo"
"11334",-0.457465927982556,1.51719421443414,3,"continuo"
"11335",-0.800540419603853,1.14246181388824,3,"continuo"
"11336",-0.267986653722196,1.40287366968459,3,"continuo"
"11337",-0.451513814011052,1.42415381123289,3,"continuo"
"11338",-0.468403299081972,1.29791532004123,3,"continuo"
"11339",-0.610025855275886,2.12057157816773,3,"continuo"
"11340",-0.213943068922039,1.35697989525503,3,"continuo"
"11341",-0.237510375845919,1.11021424786669,3,"continuo"
"11342",-0.313498286548636,1.61012582644097,3,"continuo"
"11343",-0.374892151498521,1.4819184932284,3,"continuo"
"11344",-0.442525189969893,1.14077605146111,3,"continuo"
"11345",-0.229917016970413,2.17608884441424,3,"continuo"
"11346",-0.356090076723544,1.17969407430709,3,"continuo"
"11347",-0.68006964447792,1.27995354931255,3,"continuo"
"11348",-0.367506511228302,1.48834758297559,3,"continuo"
"11349",-0.263529353267191,1.66275598664684,3,"continuo"
"11350",-0.433990961568161,1.38278713022497,3,"continuo"
"11351",-0.553629253865652,1.1887709717254,3,"continuo"
"11352",-0.461504512260667,1.17608995403748,3,"continuo"
"11353",-0.429223140069874,1.42441332363977,3,"continuo"
"11354",-0.397914673027806,1.30319461136385,3,"continuo"
"11355",-0.456483285574126,1.08431968251238,3,"continuo"
"11356",-0.812731116109225,1.30678087451703,3,"continuo"
"11357",-0.276522588114886,1.52504311481168,3,"continuo"
"11358",-0.953122327561373,1.34090001980619,3,"continuo"
"11359",-0.297149420549112,1.0947318790125,3,"continuo"
"11360",-0.364081388514565,1.31175240550318,3,"continuo"
"11361",-0.733916539309502,1.2041186465364,3,"continuo"
"11362",-0.308568563895454,1.18630910787975,3,"continuo"
"11363",-0.237975222570503,2.18326742107584,3,"continuo"
"11364",-0.353491987863418,1.19677452994522,3,"continuo"
"11365",-0.273253940462874,1.66510988942836,3,"continuo"
"11366",-0.202688222384495,1.69019420454766,3,"continuo"
"11367",-0.456634300119867,1.23552707593647,3,"continuo"
"11368",-0.554502224883207,1.54406633101648,3,"continuo"
"11369",-0.726042456386576,1.26324003305252,3,"continuo"
"11370",-0.266735302681601,1.23759391624432,3,"continuo"
"11371",-0.238803838460276,1.21307347925283,3,"continuo"
"11372",-0.244424991455332,1.18364308354679,3,"continuo"
"11373",-0.33396424885481,1.29477960966784,3,"continuo"
"11374",-0.792448049914456,1.90848290117931,3,"continuo"
"11375",-0.770881577750912,1.38421244820927,3,"continuo"
"11376",-0.357489090801182,1.73639457553072,3,"continuo"
"11377",-0.242292139968989,1.08924136340664,3,"continuo"
"11378",-0.424314541097603,1.49415293606978,3,"continuo"
"11379",-0.249397242781649,1.4121788807984,3,"continuo"
"11380",-0.282442091537925,1.53823679382436,3,"continuo"
"11381",-0.284482928653087,1.68123937183123,3,"continuo"
"11382",-0.307262545471253,1.13690573810931,3,"continuo"
"11383",-0.592223212709263,1.09630935614252,3,"continuo"
"11384",-0.393554921780041,1.4593908683834,3,"continuo"
"11385",-0.328110829249955,1.19727922959528,3,"continuo"
"11386",-0.444693132796229,1.75587290731294,3,"continuo"
"11387",-0.212374314172205,1.12592340023779,3,"continuo"
"11388",-0.586434316199604,1.30038941429433,3,"continuo"
"11389",-0.320432515010561,1.27299985951194,3,"continuo"
"11390",-0.303239110901096,1.19574462022465,3,"continuo"
"11391",-0.288024292862277,2.10380138652645,3,"continuo"
"11392",-0.308786634715273,1.43993807654651,3,"continuo"
"11393",-0.225901397270611,1.29706236919423,3,"continuo"
"11394",-0.35205968889876,1.15248120704098,3,"continuo"
"11395",-0.250132684649723,1.35305749428228,3,"continuo"
"11396",-0.379626141239887,1.48666492298611,3,"continuo"
"11397",-0.297260942920107,1.65054014670538,3,"continuo"
"11398",-0.2955919029448,1.22050904453739,3,"continuo"
"11399",-0.326499052576762,2.15228595615388,3,"continuo"
"11400",-0.457396663899436,1.47104547469941,3,"continuo"
"11401",-0.271421322286298,1.31175240550318,3,"continuo"
"11402",-0.683697957006906,1.47348533504918,3,"continuo"
"11403",-0.263799786552517,1.11905151635837,3,"continuo"
"11404",-0.483936091534704,2.12384928429194,3,"continuo"
"11405",-0.209559921432405,1.85430398422,3,"continuo"
"11406",-0.589735511084923,1.06694560572166,3,"continuo"
"11407",-0.333456853597574,1.39063922684322,3,"continuo"
"11408",-0.305176721535247,1.88836463479562,3,"continuo"
"11409",-0.50442192174136,1.42050426034448,3,"continuo"
"11410",-0.237109935208617,1.21539964442842,3,"continuo"
"11411",-0.585902084403488,1.36172632501273,3,"continuo"
"11412",-0.426000875275535,1.05319372328127,3,"continuo"
"11413",-0.300928941353222,1.81623928464822,3,"continuo"
"11414",-0.782130471839735,1.38620006723927,3,"continuo"
"11415",-0.639919434462278,1.26097808002256,3,"continuo"
"11416",-0.227624814949874,1.29003317991013,3,"continuo"
"11417",-0.252561961964553,1.57978184365221,3,"continuo"
"11418",-0.259371214956619,1.84509599265058,3,"continuo"
"11419",-0.397042803621556,1.19033037735057,3,"continuo"
"11420",-0.361395900278447,1.51086816131103,3,"continuo"
"11421",-0.472353318976414,1.35697989525503,3,"continuo"
"11422",-0.574647567195758,1.15778636351515,3,"continuo"
"11423",-0.216908729681456,1.75300626984223,3,"continuo"
"11424",-0.609458088968064,1.0682849868912,3,"continuo"
"11425",-0.455949994356978,1.09599352891603,3,"continuo"
"11426",-0.249185269209113,1.69372506952486,3,"continuo"
"11427",-0.274131851721506,1.46834570109983,3,"continuo"
"11428",-0.248115573674569,1.02907030606566,3,"continuo"
"11429",-0.492971047788365,1.3998643763843,3,"continuo"
